Data,COPPER_d,DAX_d,DJI_d,EURJPY_d,EURUSD_d,GBPUSD_d,GERMANY10B_d,GLOBAL_ENERGY_d,GLOBAL_FINANCE_d,GLOBAL_HEALTHCARE_d,GLOBAL_INDUSTRY_d,GLOBAL_TECH_d,GOLD_d,IRON_d,JAPAN10B_d,NATGAS_d,NIKKEI_d,OILBRENT_d,PALLADIUM_d,POLAND10B_d,SP500_d,SPENERGY_d,SPTECH_d,SPVIX_d,USA10B_d,USA30B_d,USDCHF_d,USDJPY_d,WHEAT_d,WIG20_d
2020-12-04,3.514,13298.96,30218.26,126.328,1.21268,1.34349,-0.547,20.1893,62.9474,74.0445,104.066,47.7071,1838.46,141.53,0.019,2.575,26751.24,49.25,2342.0,1.395,3699.12,421.04,1267.61,20.79,0.973,1.74,0.89152,104.173,603.0,1947.68
2020-12-07,3.5085,13271.0,30069.79,126.005,1.21104,1.33719,-0.582,19.8406,62.3679,73.6928,103.393,47.8615,1861.94,144.34,0.017,2.406,26547.44,48.79,2328.41,1.357,3691.96,410.77,1270.96,21.3,0.924,1.681,0.89079,104.047,605.0,1958.53
2020-12-08,3.494,13278.49,30173.88,126.096,1.21061,1.33605,-0.609,19.9968,62.2808,74.0445,103.996,48.0249,1870.04,145.04,0.013,2.399,26467.08,48.84,2308.88,1.351,3702.25,417.15,1275.35,20.68,0.921,1.665,0.88905,104.159,597.5,1970.27
2020-12-09,3.508,13340.26,30068.81,125.987,1.20807,1.3361,-0.607,19.9781,62.2524,73.8985,104.105,47.164,1839.5,146.28,0.015,2.442,26817.94,48.86,2261.25,1.359,3672.82,418.48,1251.41,22.27,0.939,1.687,0.88945,104.288,610.75,1994.12
2020-12-10,3.5705,13295.73,29999.26,126.565,1.21416,1.33015,-0.604,20.5478,62.3679,73.8885,103.482,47.3145,1836.0,150.7,0.02,2.553,26756.24,50.25,2330.19,1.36,3668.1,430.69,1252.32,22.52,0.906,1.628,0.88604,104.24,624.0,1984.0
2020-12-11,3.524,13114.3,30046.37,126.05,1.21158,1.32245,-0.636,20.3081,61.5604,73.5965,103.561,47.0992,1839.35,152.02,0.004,2.591,26652.52,49.97,2310.43,1.341,3663.46,425.59,1249.48,23.31,0.898,1.63,0.88925,104.038,642.0,1950.85
2020-12-14,3.522,13223.16,29861.55,126.346,1.21457,1.33297,-0.622,19.7237,61.4214,72.9478,102.859,47.3174,1826.8,149.6,0.02,2.682,26732.44,50.29,2292.24,1.315,3647.49,410.45,1254.64,24.72,0.895,1.628,0.88662,104.026,624.0,1939.07
2020-12-15,3.538,13362.87,30199.31,125.992,1.21514,1.34513,-0.613,20.0822,62.2495,73.6462,104.056,48.0947,1853.12,150.31,0.002,2.682,26687.84,50.76,2308.55,1.252,3694.62,418.63,1274.85,22.89,0.911,1.653,0.88571,103.685,627.25,1955.69
2020-12-16,3.554,13565.98,30154.54,126.185,1.21978,1.35029,-0.568,20.0066,62.3855,73.6462,103.828,48.4245,1864.33,150.75,0.007,2.677,26757.4,51.08,2322.62,1.282,3701.17,416.71,1284.3,22.5,0.92,1.655,0.88521,103.449,626.0,1985.26
2020-12-17,3.597,13667.25,30303.37,126.496,1.22671,1.35858,-0.572,19.9879,62.6195,74.264,104.125,48.7872,1885.19,151.37,0.005,2.652,26806.67,51.5,2328.22,1.244,3722.48,414.32,1293.92,21.93,0.935,1.682,0.88423,103.1125,636.25,1975.76
2020-12-18,3.6285,13630.51,30179.05,126.514,1.22452,1.34991,-0.573,19.7139,62.0439,74.3525,104.184,48.6646,1880.7,152.49,0.009,2.7,26763.39,52.26,2353.9,1.262,3709.41,407.4,1289.46,21.57,0.946,1.691,0.88389,103.3175,635.75,1952.54
2020-12-21,3.573,13246.3,30216.45,126.474,1.22386,1.34513,-0.582,19.1757,61.8716,73.5667,103.205,48.5212,1876.05,155.11,0.007,2.705,26714.42,50.89,2307.76,1.218,3694.92,400.06,1290.39,25.16,0.935,1.67,0.8863,103.341,638.75,1888.8
2020-12-22,3.518,13418.11,30015.51,126.051,1.21643,1.33621,-0.597,18.9301,61.5476,73.3998,102.879,48.9427,1859.74,154.49,0.007,2.78,26436.39,50.08,2307.39,1.243,3687.26,393.19,1301.48,24.23,0.921,1.651,0.88954,103.624,644.5,1928.4
2020-12-23,3.552,13587.23,30129.83,126.224,1.21904,1.35003,-0.548,19.3358,62.5608,73.4693,103.749,48.6686,1872.45,154.5,0.005,2.608,26524.79,51.2,2321.03,1.252,3690.01,401.82,1290.44,23.31,0.946,1.686,0.88849,103.544,657.25,1955.84
2020-12-24,3.56,,30199.87,126.299,1.21807,1.35283,,19.2798,62.7565,73.5866,103.7,49.0911,1874.04,155.02,0.014,2.518,26668.35,51.29,2334.15,,3703.06,399.32,1300.07,21.53,0.926,1.662,0.89135,103.6875,657.25,
2020-12-28,3.57,13790.29,30403.97,126.703,1.22092,1.34526,-0.567,19.2326,63.0884,73.8409,104.382,49.6392,1873.11,155.35,0.015,2.334,26854.03,50.86,2333.22,1.222,3735.36,397.06,1315.18,21.7,0.926,1.662,0.88927,103.776,641.75,2004.41
2020-12-29,3.553,13761.38,30335.67,126.889,1.22534,1.35023,-0.575,19.1757,62.9807,74.3813,104.264,49.4927,1878.05,155.57,0.019,2.443,27568.15,51.09,2330.75,1.242,3727.04,394.46,1308.3,23.08,0.938,1.679,0.88386,103.554,646.0,2016.01
2020-12-30,3.543,13718.78,30409.56,126.928,1.22974,1.36177,-0.571,19.3652,63.2146,74.4597,104.461,49.6442,1893.94,155.7,0.018,2.434,27444.17,51.34,2357.36,1.228,3732.04,400.83,1308.01,22.77,0.925,1.658,0.88149,103.215,668.25,1983.98
2020-12-31,3.514,,30606.48,126.177,1.2216,1.36721,,19.1757,63.4779,75.0389,104.62,49.6372,1896.54,155.84,,2.547,,51.8,2453.63,,3756.07,397.55,1311.92,22.75,0.916,1.646,0.88503,103.2885,673.0,
2021-01-04,3.553,13726.74,30223.89,126.336,1.22506,1.35761,-0.606,19.2513,62.9024,74.9405,103.492,49.138,1941.53,163.93,0.014,2.597,27258.38,51.09,2365.8,1.208,3700.65,398.07,1288.56,26.97,0.913,1.658,0.88119,103.127,674.5,2008.75
2021-01-05,3.6405,13651.22,30391.6,126.31,1.22968,1.36226,-0.575,20.148,63.3125,75.3339,104.353,49.5993,1949.59,166.08,0.02,2.694,27158.63,53.6,2457.36,1.226,3726.86,416.1,1297.44,25.34,0.958,1.705,0.87844,102.718,686.5,2009.12
2021-01-06,3.65,13891.97,30829.4,127.062,1.2328,1.36106,-0.556,20.7815,65.5453,75.9131,106.331,48.8032,1918.4,166.76,0.015,2.715,27055.94,54.3,2434.55,,3748.14,428.5,1274.42,25.07,1.036,1.811,0.87877,103.068,680.0,
2021-01-07,3.6955,13968.24,31041.13,127.38,1.22661,1.35643,-0.555,21.083,66.3548,76.5022,107.073,49.9192,1912.95,169.31,0.036,2.677,27490.13,54.38,2414.99,1.245,3803.79,434.94,1307.99,22.37,1.083,1.856,0.88531,103.848,674.75,2074.11
2021-01-08,3.6735,14049.53,31097.97,127.076,1.22238,1.35593,-0.521,21.0074,66.4135,77.0316,107.528,50.4802,1848.58,169.52,0.035,2.7,28139.03,55.99,2362.95,1.224,3824.68,434.37,1317.82,21.56,1.117,1.878,0.88528,103.958,683.75,2072.74
2021-01-11,3.564,13936.66,31008.69,126.652,1.21526,1.35096,-0.498,21.1017,66.1307,77.1985,106.598,50.0746,1843.51,168.99,,2.788,,55.66,2366.85,1.218,3799.61,441.35,1305.79,24.08,1.148,1.885,0.8903,104.218,679.75,2066.97
2021-01-12,3.605,13925.06,31068.69,126.673,1.22055,1.36635,-0.468,21.6497,67.0361,76.6094,107.469,49.9401,1854.41,169.33,0.029,2.732,28164.34,56.58,2387.73,1.216,3801.19,456.92,1300.16,23.33,1.129,1.873,0.88672,103.783,710.0,2043.73
2021-01-13,3.617,13939.71,31060.47,126.275,1.2157,1.36412,-0.522,21.5358,66.7924,76.7366,106.984,50.1802,1844.44,169.51,0.025,2.742,28456.59,56.06,2385.98,1.194,3809.84,453.0,1308.37,22.21,1.092,1.823,0.88776,103.87,705.5,2023.36
2021-01-14,3.668,13988.7,30991.52,126.165,1.21519,1.36881,-0.551,22.1123,67.1633,76.826,107.34,49.9849,1845.65,169.8,0.03,2.666,28698.26,56.42,2409.08,1.191,3795.54,466.66,1296.13,23.25,1.131,1.874,0.88822,103.824,715.0,2031.71
2021-01-15,3.603,13787.73,30814.26,125.476,1.20778,1.3584,-0.544,21.3001,66.1013,76.8737,105.53,49.3791,1827.08,169.97,0.029,2.737,28519.18,55.1,2377.45,1.194,3768.25,448.05,1283.62,24.34,1.085,1.834,0.89125,103.89,720.5,1985.68
2021-01-19,3.636,13815.06,30930.52,126.033,1.21283,1.36336,-0.527,21.6213,66.3352,77.6108,105.995,50.0736,1839.62,170.03,0.04,2.546,28633.46,55.9,2347.91,1.164,3798.91,457.36,1300.59,23.24,1.09,1.836,0.88858,103.917,717.25,1980.12
2021-01-20,3.6475,13921.37,31188.38,125.43,1.211,1.36545,-0.529,21.7254,66.3157,77.9346,106.944,51.0193,1870.93,169.85,0.035,2.539,28523.26,56.08,2369.94,1.175,3851.85,458.99,1326.5,21.58,1.079,1.826,0.88947,103.575,710.25,1986.09
2021-01-21,3.6555,13906.67,31176.01,125.948,1.21678,1.37321,-0.498,21.1773,66.0034,77.6793,106.578,51.7407,1869.62,169.98,0.028,2.491,28756.86,56.1,2367.49,1.219,3853.07,443.31,1343.37,21.32,1.109,1.871,0.8851,103.508,703.25,1953.49
2021-01-22,3.6355,13873.97,30996.98,126.318,1.21663,1.36798,-0.515,20.9131,65.1841,77.5422,106.113,51.3889,1855.02,169.82,0.035,2.452,28631.45,55.41,2349.77,1.207,3841.47,441.26,1338.6,21.91,1.089,1.849,0.88555,103.826,672.0,1952.67
2021-01-25,3.6405,13643.95,30960.0,126.013,1.21436,1.36745,-0.551,20.6764,64.6281,78.1502,105.461,51.8383,1852.77,169.78,0.034,2.602,28822.29,55.88,2326.97,1.175,3855.36,436.5,1349.82,23.19,1.033,1.793,0.88796,103.769,686.0,1945.78
2021-01-26,3.6405,13870.99,30937.04,126.047,1.2162,1.37348,-0.535,20.479,64.5792,77.8959,104.699,51.7706,1847.9,169.52,0.029,2.658,28546.18,55.91,2318.84,1.139,3849.62,427.21,1349.89,23.02,1.036,1.792,0.88694,103.64,686.0,1981.98
2021-01-27,3.5715,13620.46,30303.17,126.023,1.21089,1.36929,-0.548,20.092,62.8153,75.5495,102.503,50.6595,1836.77,169.26,0.035,2.76,28635.21,55.56,2302.19,1.136,3750.77,421.35,1323.6,37.21,1.018,1.771,0.88865,104.075,695.75,1929.21
2021-01-28,3.583,13665.93,30603.36,126.346,1.2122,1.3728,-0.54,20.3562,63.8294,76.3253,103.868,50.8808,1841.87,168.63,0.035,2.664,28197.42,55.53,2332.89,1.168,3787.38,426.47,1330.7,30.21,1.05,1.812,0.88851,104.229,684.5,1987.83
2021-01-29,3.5735,13432.87,29982.62,127.127,1.2136,1.3702,-0.518,19.7237,62.2299,75.4124,101.692,49.5375,1845.74,168.13,0.053,2.564,27663.39,55.88,2223.02,1.149,3714.24,411.92,1299.13,33.09,1.069,1.831,0.89077,104.751,700.5,1948.01
2021-02-01,3.562,13622.02,30211.91,126.59,1.20619,1.36666,-0.517,19.8269,62.9562,75.8435,102.77,50.8937,1856.35,154.74,0.055,2.828,28091.05,56.35,2239.47,1.145,3773.86,414.72,1331.96,30.24,1.081,1.855,0.89701,104.951,688.5,1967.72
2021-02-02,3.539,13835.16,30687.48,126.464,1.20439,1.36635,-0.491,19.9968,64.2473,76.0005,104.788,51.6002,1837.58,148.42,0.051,2.845,28362.17,57.46,2240.84,1.168,3826.31,419.26,1349.21,25.56,1.1,1.872,0.89759,105.003,682.25,1954.02
2021-02-03,3.5785,13933.63,30723.6,126.399,1.20338,1.36453,-0.466,20.536,64.5792,75.5992,104.926,51.4318,1832.79,150.81,0.055,2.789,28646.5,58.46,2271.53,1.198,3830.17,437.21,1345.27,22.91,1.137,1.927,0.89905,105.036,685.75,1940.69
2021-02-04,3.566,14060.29,31055.86,126.262,1.19648,1.36678,-0.456,20.6204,65.4866,75.776,105.223,52.0785,1793.43,155.33,0.054,2.935,28341.95,58.84,2283.01,1.223,3871.74,441.83,1365.8,21.77,1.139,1.937,0.90425,105.527,675.0,1927.02
2021-02-05,3.639,14056.72,31148.24,126.984,1.20487,1.37378,-0.449,20.7815,65.9349,75.9429,106.015,52.0346,1813.31,153.9,0.054,2.882,28779.19,59.34,2337.91,1.259,3886.83,445.7,1362.85,20.87,1.169,1.972,0.89926,105.393,678.75,1957.73
2021-02-08,3.679,14059.91,31385.76,126.833,1.2052,1.37397,-0.447,21.3855,66.4909,76.07,106.845,52.5269,1829.92,156.1,0.064,2.882,29388.5,60.7,2334.33,1.249,3915.59,464.26,1377.25,21.24,1.172,1.955,0.89864,105.238,693.25,1952.1
2021-02-09,3.7335,14011.8,31375.83,126.729,1.21197,1.38145,-0.449,21.2058,66.6475,76.3939,107.35,52.6046,1837.75,158.15,0.064,2.835,29505.93,61.09,2317.77,1.25,3911.23,457.11,1374.74,21.63,1.16,1.951,0.89243,104.564,687.0,1941.6
2021-02-10,3.7855,13932.97,31437.8,126.787,1.2119,1.3831,-0.438,21.4425,66.7356,76.3442,106.845,52.5239,1842.5,159.74,0.074,2.911,29562.93,61.47,2360.65,1.264,3909.88,465.74,1372.75,21.99,1.124,1.91,0.89039,104.617,673.0,1917.54
2021-02-11,3.7875,14040.91,31430.7,127.095,1.21328,1.38171,-0.46,21.2146,66.9294,76.5508,107.202,53.2483,1825.29,160.08,,2.868,,61.14,2342.83,1.272,3916.38,458.71,1388.09,21.25,1.167,1.953,0.88998,104.753,671.0,1954.92
2021-02-12,3.802,14049.89,31458.4,127.2,1.21179,1.38502,-0.43,21.5456,67.3552,77.12,107.934,53.4835,1824.01,159.65,0.061,2.912,29520.07,62.43,2381.11,1.32,3934.83,465.18,1395.04,19.97,1.212,2.011,0.89187,104.969,674.25,1937.07
2021-02-16,3.848,14064.6,31522.75,128.417,1.21028,1.39036,-0.351,22.1212,68.4701,76.5697,108.033,53.4337,1794.22,161.0,0.075,3.129,30467.75,63.35,2380.51,1.375,3932.59,475.57,1391.27,21.46,1.311,2.093,0.89264,106.106,695.0,2004.54
2021-02-17,3.836,13909.27,31613.02,127.525,1.2045,1.38611,-0.368,22.4423,68.568,76.4823,107.746,52.785,1776.2,161.99,0.094,3.231,30292.19,64.34,2371.83,1.327,3931.33,482.43,1377.08,21.5,1.274,2.043,0.89848,105.8805,681.5,1986.8
2021-02-18,3.9165,13886.93,31493.34,127.789,1.20908,1.39741,-0.347,21.9798,68.2068,76.0204,106.944,52.5458,1775.43,164.59,0.089,3.065,30236.09,63.93,2351.8,1.362,3913.97,471.45,1370.95,22.49,1.297,2.084,0.89616,105.692,700.0,1980.77
2021-02-19,4.09,13993.23,31494.32,127.78,1.21163,1.40074,-0.308,22.2165,68.8509,75.3339,108.359,52.6405,1783.02,164.07,0.099,3.082,30017.92,62.91,2371.54,1.337,3906.71,479.34,1368.82,22.05,1.34,2.136,0.89673,105.461,688.25,1985.31
2021-02-22,4.1525,13950.04,31521.69,127.767,1.21605,1.40707,-0.341,22.7075,69.2121,74.9306,108.438,51.5135,1809.02,163.87,0.115,2.953,30156.03,65.24,2393.62,1.298,3876.5,495.84,1338.14,23.45,1.369,2.174,0.8966,105.067,701.5,1961.62
2021-02-23,4.1875,13864.81,31537.35,127.861,1.21489,1.41135,-0.317,23.1033,69.8738,74.578,108.774,51.1637,1805.33,164.16,,2.877,,65.37,2349.75,1.333,3881.37,503.76,1334.78,23.11,1.345,2.181,0.90513,105.245,703.25,1922.59
2021-02-24,4.301,13976.0,31961.86,128.807,1.21663,1.4142,-0.305,23.7457,70.8987,74.9306,110.159,51.8712,1804.74,164.53,0.114,2.866,29671.7,67.04,2436.23,1.407,3925.43,522.05,1355.37,21.34,1.374,2.235,0.90671,105.872,717.75,1937.9
2021-02-25,4.266,13879.33,31402.01,129.437,1.21828,1.4012,-0.23,23.4049,69.7182,74.126,108.131,50.1374,1769.7,165.02,0.142,2.777,30168.27,66.88,2408.6,1.539,3829.34,511.61,1307.5,28.89,1.541,2.282,0.90451,106.246,708.75,1936.47
2021-02-26,4.0945,13786.29,30932.37,128.617,1.20657,1.39308,-0.262,22.7537,68.4124,73.1942,106.836,50.3028,1734.01,165.61,0.148,2.775,28966.01,66.13,2309.84,1.583,3811.15,499.83,1315.41,27.95,1.413,2.156,0.90962,106.598,692.75,1907.28
2021-03-01,4.1195,14012.82,31535.51,128.669,1.20504,1.39279,-0.335,23.1603,70.0304,74.2342,109.21,51.8015,1724.23,171.74,0.144,2.777,29663.5,63.69,2357.53,1.526,3901.82,512.77,1356.68,23.35,1.42,2.194,0.91482,106.776,682.75,1949.57
2021-03-02,4.2315,14039.8,31391.52,128.944,1.20843,1.39548,-0.354,23.179,70.0304,74.1558,108.962,50.9366,1738.19,173.16,0.123,2.85,29408.17,62.7,2366.8,1.513,3870.29,509.72,1334.66,24.1,1.395,2.197,0.91498,106.704,698.75,1959.52
2021-03-03,4.153,14080.03,31270.09,129.09,1.20634,1.39502,-0.292,23.453,70.557,73.1445,108.933,49.7368,1710.99,174.12,0.114,2.804,29559.1,64.07,2347.46,1.586,3819.72,516.95,1301.48,26.67,1.484,2.279,0.91975,107.009,688.5,1943.24
2021-03-04,3.991,14056.34,30924.14,129.303,1.19751,1.38968,-0.313,23.8498,70.0794,72.0746,107.39,48.555,1698.21,174.94,0.131,2.746,28930.11,66.74,2329.92,1.577,3768.47,529.5,1271.95,28.57,1.567,2.323,0.92904,107.977,683.5,1944.86
2021-03-05,4.087,13920.69,31496.3,129.106,1.19156,1.38464,-0.306,24.6895,71.0543,73.2041,108.666,49.5156,1700.45,173.12,0.085,2.701,28864.32,69.36,2331.67,1.587,3841.94,549.85,1297.21,24.66,1.568,2.297,0.93113,108.351,685.5,1939.59
2021-03-08,4.1035,14380.91,31802.44,129.07,1.18489,1.3817,-0.279,24.501,71.6495,72.8604,109.012,48.2083,1682.74,173.56,0.124,2.661,28743.25,68.24,2310.99,1.609,3821.35,550.6,1265.67,25.47,1.594,2.318,0.93644,108.93,679.0,1965.25
2021-03-09,4.0195,14437.94,31832.74,129.165,1.19022,1.38926,-0.299,24.2083,71.5477,73.6164,109.922,49.8454,1715.13,168.43,0.123,2.662,29027.94,67.52,2292.08,1.542,3875.44,539.86,1308.68,24.03,1.528,2.239,0.92768,108.522,689.0,1994.18
2021-03-10,4.042,14540.25,32297.02,129.315,1.19262,1.39341,-0.315,24.7367,72.3317,73.9303,111.079,49.5086,1726.42,168.44,0.119,2.692,29036.56,67.9,2312.26,1.526,3898.81,554.09,1303.53,22.56,1.52,2.241,0.9298,108.429,685.0,2003.55
2021-03-11,4.143,14569.39,32485.59,130.058,1.19833,1.39874,-0.335,24.8977,72.224,74.3028,111.416,50.6296,1722.2,171.28,0.099,2.671,29211.64,69.63,2341.94,1.489,3939.34,554.56,1331.3,21.91,1.54,2.299,0.92439,108.532,675.0,1994.38
2021-03-12,4.1455,14502.39,32778.64,130.387,1.19611,1.39293,-0.307,24.992,72.7409,74.3227,112.692,50.255,1726.84,168.26,0.11,2.6,29717.83,69.22,2363.73,1.554,3943.34,555.58,1321.81,20.69,1.626,2.38,0.92877,109.009,671.0,2006.11
2021-03-15,4.1465,14461.42,32953.46,130.155,1.19247,1.38962,-0.34,24.8025,72.4776,74.8035,113.127,50.7781,1731.78,168.26,0.104,2.484,29766.97,68.88,2383.58,1.505,3968.94,548.87,1336.14,20.03,1.607,2.359,0.92776,109.148,677.5,2001.24
2021-03-16,4.079,14557.58,32825.95,129.729,1.19019,1.38991,-0.337,24.2181,71.9421,74.9604,112.504,51.1418,1731.48,168.26,0.094,2.562,29921.09,68.39,2484.1,1.501,3962.71,533.22,1346.56,19.79,1.621,2.378,0.92484,108.998,679.5,1981.41
2021-03-17,4.128,14596.61,33015.37,130.396,1.19786,1.39633,-0.292,24.4538,72.5069,74.7935,113.513,51.096,1744.75,168.21,0.089,2.528,29914.33,68.0,2572.21,1.485,3974.12,538.38,1345.19,19.23,1.646,2.42,0.92249,108.857,672.5,1939.01
2021-03-18,4.128,14775.52,32862.3,129.861,1.19172,1.39242,-0.266,23.4717,72.4384,74.5392,113.137,49.7039,1735.87,168.21,0.099,2.481,30216.75,63.28,2664.87,1.526,3915.46,513.26,1307.05,21.58,1.706,2.452,0.92756,108.969,672.5,1960.75
2021-03-19,4.1235,14621.0,32627.97,129.619,1.19048,1.38649,-0.294,23.5001,71.9617,74.8134,112.336,49.7189,1744.89,168.0,0.109,2.535,29792.05,64.53,2621.52,1.506,3913.1,513.62,1303.83,20.95,1.73,2.437,0.92915,108.88,659.5,1927.56
2021-03-22,4.149,14657.21,32731.2,129.846,1.19338,1.38622,-0.312,23.3675,71.3861,75.471,112.128,50.6506,1738.47,167.37,0.077,2.575,29174.15,64.62,2607.91,1.478,3940.59,508.37,1329.01,18.88,1.695,2.398,0.92332,108.806,659.75,1929.12
2021-03-23,4.088,14662.02,32423.15,128.688,1.18474,1.37479,-0.345,22.849,70.372,74.5392,110.13,50.1982,1726.65,167.01,0.074,2.508,28995.92,60.79,2596.82,1.488,3910.52,501.27,1320.57,20.3,1.622,2.329,0.93403,108.622,667.25,1923.55
2021-03-24,4.0715,14610.39,32420.06,128.456,1.18118,1.36806,-0.353,23.3116,70.4298,74.3425,110.575,49.5634,1733.74,167.34,0.064,2.518,28405.52,64.41,2623.69,1.506,3889.14,513.95,1304.63,21.2,1.614,2.315,0.93597,108.752,657.25,1899.95
2021-03-25,3.985,14621.36,32619.48,128.528,1.17738,1.37408,-0.389,23.3116,71.3666,74.7737,112.029,49.6362,1726.4,167.05,0.081,2.57,28729.88,61.95,2603.81,1.461,3909.52,515.29,1303.7,19.81,1.633,2.353,0.93961,109.164,645.0,1876.85
2021-03-26,4.0785,14748.94,33072.88,129.315,1.17929,1.37966,-0.347,23.8026,72.2436,75.9906,113.444,50.9176,1732.02,166.89,0.074,2.564,29176.7,64.57,2664.9,1.471,3974.54,528.79,1336.76,18.86,1.674,2.379,0.9391,109.655,640.75,1918.71
2021-03-29,4.043,14817.72,33171.37,129.228,1.17656,1.37621,-0.324,23.6602,71.7473,76.2369,113.295,50.5978,1711.7,166.97,0.065,2.606,29384.52,64.98,2523.94,1.497,3971.09,522.03,1329.93,20.74,1.71,2.408,0.93924,109.8205,644.25,1953.02
2021-03-30,3.983,15008.61,33066.96,129.317,1.17177,1.37385,-0.289,23.4147,72.0009,75.4611,113.77,50.1603,1684.83,166.99,0.085,2.623,29432.7,64.14,2578.8,1.591,3958.55,517.98,1317.34,19.61,1.712,2.371,0.94229,110.3605,629.25,1942.32
2021-03-31,4.003,15008.34,32981.55,129.864,1.17279,1.37826,-0.294,23.2742,71.5614,75.6379,113.631,50.9077,1707.03,166.9,0.111,2.608,29178.8,63.54,2610.78,1.548,3972.89,513.34,1337.06,19.4,1.739,2.411,0.94372,110.731,645.5,1938.84
2021-04-01,4.0035,15107.17,33153.21,130.233,1.17756,1.38311,-0.329,23.6897,72.3219,75.7164,114.551,51.933,1729.71,163.68,0.106,2.639,29388.87,64.86,2659.37,1.596,4019.87,527.23,1365.15,17.33,1.672,2.334,0.94196,110.595,638.5,1954.38
2021-04-05,4.149,,33527.19,130.128,1.18135,1.39084,,23.4049,73.0727,76.2071,116.085,53.0102,1728.17,163.89,0.116,2.52,30089.25,62.15,2651.05,,4077.91,514.38,1392.79,17.91,1.704,2.349,0.9362,110.152,645.5,
2021-04-06,4.1265,15212.68,33430.24,130.334,1.18722,1.38242,-0.317,23.3302,72.7996,75.7561,115.491,52.777,1743.05,166.98,0.103,2.462,29696.63,62.74,2669.79,1.566,4073.94,512.9,1387.48,18.12,1.66,2.326,0.93148,109.78,643.0,2012.87
2021-04-07,4.064,15176.36,33446.26,130.383,1.18697,1.3739,-0.325,23.4343,72.7409,75.4809,115.036,52.8906,1737.31,169.24,0.094,2.509,29730.79,62.95,2610.41,1.556,4079.95,515.32,1394.95,17.16,1.676,2.364,0.92937,109.845,643.75,1998.73
2021-04-08,4.1035,15202.68,33503.57,130.198,1.19153,1.37346,-0.338,23.1515,73.0336,75.8336,115.729,53.6868,1755.67,170.45,0.09,2.519,29708.98,63.2,2617.69,1.553,4097.17,508.35,1414.77,16.95,1.624,2.309,0.92435,109.27,656.25,1980.32
2021-04-09,4.0505,15234.16,33800.6,130.515,1.19031,1.37092,-0.303,22.9707,73.2969,76.5796,116.55,54.0644,1743.44,170.32,0.099,2.526,29768.06,62.95,2627.74,1.569,4128.8,505.61,1428.79,16.69,1.662,2.332,0.9247,109.648,666.25,1975.11
2021-04-12,4.03,15215.0,33745.4,130.31,1.19126,1.37433,-0.295,22.8205,73.5015,76.521,116.411,53.7047,1732.44,171.03,0.104,2.556,29538.73,63.28,2665.9,1.538,4127.99,500.72,1421.87,16.91,1.668,2.336,0.9224,109.389,655.5,1982.58
2021-04-13,4.043,15234.36,33677.27,130.32,1.195,1.37512,-0.294,22.8863,73.3262,76.8737,116.164,54.2856,1745.03,171.04,0.099,2.619,29751.61,63.67,2681.95,1.492,4141.59,501.16,1435.45,16.65,1.618,2.296,0.92058,109.054,657.25,1974.73
2021-04-14,4.14,15209.15,33730.89,130.497,1.19789,1.37795,-0.259,23.4442,73.4721,76.8657,116.184,53.7495,1736.18,171.42,0.084,2.617,29620.99,66.58,2664.48,1.484,4124.66,515.66,1419.0,16.99,1.632,2.314,0.92276,108.939,675.5,2011.96
2021-04-15,4.2305,15255.33,34035.99,130.139,1.19674,1.3785,-0.292,23.3774,73.5112,77.9634,116.866,54.5955,1763.21,173.01,0.084,2.658,29642.69,66.94,2730.39,1.448,4170.42,511.15,1444.34,16.57,1.579,2.272,0.92228,108.744,681.25,2019.29
2021-04-16,4.18,15459.75,34200.67,130.332,1.19809,1.38363,-0.264,23.2163,74.1064,78.5426,117.757,54.6264,1776.32,174.89,0.084,2.688,29683.37,66.77,2767.84,1.469,4185.47,506.56,1443.89,16.25,1.582,2.27,0.91989,108.783,680.0,2012.27
2021-04-19,4.25,15368.39,34077.63,130.19,1.20374,1.39834,-0.237,23.2359,73.8529,78.6121,117.114,54.0953,1770.67,174.72,0.079,2.738,29685.37,67.17,2800.23,1.504,4163.26,506.38,1431.19,17.29,1.6082,2.299,0.91502,108.154,679.75,1998.99
2021-04-20,4.224,15129.51,33821.3,130.077,1.20351,1.39372,-0.2645,22.6692,72.5559,78.6419,115.293,53.5841,1778.43,178.54,0.079,2.727,29100.38,66.57,2749.55,1.546,4134.94,493.01,1419.19,18.68,1.5607,2.254,0.91585,108.081,687.25,1987.76
2021-04-21,4.2865,15195.97,34137.31,130.075,1.20361,1.39317,-0.2635,22.9236,73.1892,79.6323,116.362,54.2139,1793.46,176.2,0.069,2.692,28508.55,65.32,2866.57,1.546,4173.42,500.09,1433.7,17.5,1.5573,2.253,0.91681,108.07,700.75,1982.4
2021-04-22,4.2805,15320.52,33815.9,129.735,1.20169,1.38407,-0.2535,22.6221,72.5657,79.3681,116.233,53.5981,1783.8,176.35,0.067,2.749,29188.17,65.64,2826.33,1.567,4134.98,492.98,1416.84,18.71,1.5398,2.22,0.91714,107.96,737.75,1989.73
2021-04-23,4.343,15279.62,34043.49,130.546,1.20996,1.38855,-0.2585,22.7832,73.6091,79.7893,117.272,54.4421,1776.42,176.96,0.065,2.73,29020.63,66.11,2844.75,1.557,4180.17,497.81,1437.24,17.33,1.5613,2.235,0.91325,107.892,737.75,1986.63
