Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-11-19,59.5499,59.5766,59.1483,59.2017,7119.7647615544
2013-11-20,59.1819,59.3739,58.8298,58.9149,17861.582219495
2013-11-21,59.2601,59.3739,59.1058,59.3551,11592.994787094
2013-11-22,59.457,59.7349,59.3195,59.7349,8356.0947776528
2013-11-25,59.8635,59.8635,59.5193,59.5193,9039.4627996336
2013-11-26,59.5865,59.7517,59.5371,59.6647,23618.654534851
2013-11-27,59.909,59.9753,59.7676,59.9239,30486.705335646
2013-11-29,60.0544,60.0851,59.7072,59.8111,53806.133636021
2013-12-02,59.7517,59.7676,59.4312,59.4649,113649.3587325
2013-12-03,59.1819,59.1819,58.7605,58.9307,25446.360723818
2013-12-04,58.2857,58.7774,58.1828,58.5291,22389.400814838
2013-12-05,58.3787,58.5953,58.3035,58.3955,9073.8333806208
2013-12-06,59.0613,59.1819,58.8446,59.1543,13800.799165802
2013-12-09,59.3551,59.3907,59.2601,59.3195,7563.5496160656
2013-12-10,59.3195,59.365,59.1543,59.1543,15465.750544799
2013-12-11,59.4312,59.4312,58.5864,58.5864,9660.1550562848
2013-12-12,58.5113,58.5864,58.355,58.3787,12176.283764436
2013-12-13,58.5627,58.6211,58.3114,58.5864,11270.517865479
2013-12-16,58.9584,59.2017,58.9495,59.1226,17814.069945778
2013-12-17,59.3274,59.3274,58.8179,59.0177,314002.55160297
2013-12-18,59.3046,59.9723,59.0266,59.8606,82762.337218296
2013-12-19,59.8774,60.0594,59.6944,60.0159,48029.85423129
2013-12-20,60.1187,60.4838,59.9634,60.4402,62361.375603511
2013-12-23,60.7172,60.8053,60.6153,60.7548,24769.058098482
2013-12-24,60.6935,60.9002,60.6935,60.8804,4867.480807452
2013-12-26,60.9873,61.376,60.9873,61.3523,7254.2143871808
2013-12-27,61.4393,61.6036,61.3681,61.4967,15649.734243025
2013-12-30,61.5254,61.653,61.3938,61.6362,57280.59501405
2013-12-31,61.8716,61.9419,61.7599,61.9419,13936.259690869
2014-01-02,61.474,61.474,60.8241,60.8903,209672.67481521
2014-01-03,61.2118,61.2722,60.9358,61.0921,9213.3375034512
2014-01-06,61.1861,61.2563,60.8053,60.8488,23624.719931496
2014-01-07,61.0644,61.1446,60.9437,61.1347,17409.710169458
2014-01-08,61.2039,61.2217,60.9279,61.0061,65189.87223887
2014-01-09,61.1693,61.2217,60.8151,61.1248,41008.146715493
2014-01-10,61.3286,61.474,61.1248,61.4304,27125.464694986
2014-01-13,61.4482,61.5165,60.7617,60.9002,28972.377973328
2014-01-14,61.1535,61.4829,60.9437,61.4482,57228.028243129
2014-01-15,61.7856,61.9508,61.5937,61.8974,26955.633588932
2014-01-16,61.8014,61.8014,61.567,61.7074,41745.092407836
2014-01-17,61.7599,61.7599,61.4581,61.5323,39569.636811234
2014-01-21,62.0131,62.0131,61.3523,61.567,53751.545066218
2014-01-22,61.8182,61.8182,61.5422,61.7223,13888.747417151
2014-01-23,61.6629,61.6629,60.8804,61.0644,27806.810918086
2014-01-24,60.4937,60.4937,59.3274,59.357,23566.08776393
2014-01-27,59.4263,59.5717,58.8713,59.4431,20455.550184588
2014-01-28,59.6944,59.9812,59.6865,59.9812,7281.5086720824
2014-01-29,59.4589,59.6162,59.1928,59.2799,29522.307269123
2014-01-30,59.6766,59.7557,59.3125,59.5311,54407.618803297
2014-01-31,58.6458,59.3125,58.4974,58.8891,103007.6203192
2014-02-03,58.905,59.0346,57.5527,57.5972,37145.499952196
2014-02-04,57.8465,58.0038,57.4211,57.8831,49879.800207954
2014-02-05,57.9622,58.167,57.6279,58.0641,26114.565254186
2014-02-06,58.351,58.9574,58.351,58.9307,48736.472940409
2014-02-07,59.4866,60.3819,59.2987,59.7982,111952.0585714
2014-02-10,59.8863,59.8863,59.3838,59.4342,29216.004738561
2014-02-11,59.5222,60.458,59.5222,60.2404,11079.457871168
2014-02-12,60.4234,60.5451,60.2938,60.4402,34985.207847206
2014-02-13,59.8774,60.4234,59.7646,60.4234,7839.525163404
2014-02-14,60.4234,60.8151,60.2671,60.7449,7035.860107968
2014-02-18,61.0545,61.0545,60.7172,60.8636,30412.909676468
2014-02-19,60.8488,61.0387,60.5619,60.5619,17720.056297783
2014-02-20,60.3443,60.7004,60.2137,60.7004,29063.358923
2014-02-21,60.7172,60.9596,60.7172,60.7548,26623.047672909
2014-02-24,61.1693,61.5857,61.0387,61.3286,27807.821817526
2014-02-25,61.3187,61.3592,60.9972,61.0308,9205.2503079248
2014-02-26,61.2118,61.2118,60.8488,60.9507,28823.77575553
2014-02-27,60.7865,61.2563,60.7865,61.2039,35647.34698093
2014-02-28,61.653,61.838,61.4393,61.653,16110.70438803
2014-03-03,60.7706,60.8053,60.3908,60.6589,127164.07335655
2014-03-04,61.6728,61.8479,61.6728,61.7599,75135.10093746
2014-03-05,61.9419,61.9419,61.6916,61.6916,20574.836318602
2014-03-06,62.296,62.3662,62.1476,62.2782,9634.8825702648
2014-03-07,62.3662,62.4543,61.8548,62.0903,10042.275044907
2014-03-10,62.0536,62.2436,61.5165,61.8479,13032.515590794
2014-03-11,61.9152,62.0536,61.376,61.4651,9907.8254192808
2014-03-12,60.9774,61.2722,60.833,61.1178,6992.3914320136
2014-03-13,61.3681,61.3681,60.0525,60.1652,7317.9010519512
2014-03-14,59.8606,60.276,59.8606,60.0159,4806.826841004
2014-03-17,60.4481,60.8804,60.4481,60.8804,9350.8198274
2014-03-18,60.9774,61.2118,60.9774,61.1693,9254.784380524
2014-03-19,61.3286,61.3286,60.2048,60.2849,52835.670172853
2014-03-20,60.3364,60.5619,60.1949,60.4056,24514.3114394
2014-03-21,60.9774,61.1535,60.5035,60.5035,19400.171168393
2014-03-24,60.8636,60.8636,59.9545,60.5115,68317.595108705
2014-03-25,60.9774,61.0545,60.6589,60.9358,27458.05061101
2014-03-26,61.5066,61.5066,60.833,60.833,7147.059046456
2014-03-27,60.9596,60.9596,60.4749,60.7449,24376.829115451
2014-03-28,60.9358,61.4878,60.9358,61.2722,5248.5898966336
2014-03-31,61.6204,61.7786,61.5937,61.7411,19814.639939121
2014-04-01,62.1476,62.1476,61.8281,61.9953,777869.93440511
2014-04-02,62.1565,62.4879,62.1565,62.4543,13434.853568232
2014-04-03,62.393,62.6452,62.203,62.3742,5862.2058571992
2014-04-04,62.4879,62.7906,61.7945,61.9152,7774.8275991928
2014-04-07,61.9765,62.0131,61.1693,61.3523,7241.0726944504
2014-04-08,61.0476,61.3098,60.8804,61.2039,26934.404700675
2014-04-09,61.6728,62.0042,61.3355,61.9765,25302.813003224
2014-04-10,62.0042,62.0042,60.8399,60.918,53587.779356808
2014-04-11,60.3106,60.8151,60.276,60.4303,25996.290019613
2014-04-14,60.5451,60.5886,60.0693,60.276,17388.481281201
2014-04-15,60.6589,60.7073,59.8517,60.6401,10760.013647875
2014-04-16,61.2722,61.4878,61.0822,61.4581,408962.40147396
2014-04-17,61.56,62.0903,61.5165,62.0339,45897.867310642
2014-04-21,62.0042,62.1753,61.8974,62.0813,8549.1765708456
2014-04-22,61.9241,62.384,61.9241,62.203,33439.542602223
2014-04-23,62.5047,62.5047,62.1476,62.2436,13603.673774846
2014-04-24,62.0813,62.393,61.8479,62.115,35221.758316354
2014-04-25,61.8894,62.115,61.6629,61.7856,85732.359775366
2014-04-28,62.1476,62.1476,61.3286,61.8281,58614.982275906
2014-04-29,61.7074,62.0131,61.7074,61.838,6006.7644772336
2014-04-30,61.8548,62.384,61.8093,62.2683,28582.170789179
2014-05-01,62.393,62.4543,62.0635,62.2683,13361.057909054
2014-05-02,62.4454,62.4454,62.1565,62.2782,3395.6112216472
2014-05-05,61.933,62.2367,61.933,62.1931,6529.3994881272
2014-05-06,62.203,62.2109,61.933,61.9765,5207.1430195608
2014-05-07,61.8014,62.2525,61.5937,62.2525,15051.281774071
2014-05-08,62.019,62.4543,62.0042,62.0724,7269.3778787928
2014-05-09,61.9686,62.1931,61.9152,62.1654,27561.162353971
2014-05-12,62.5572,63.0073,62.48,62.94,12413.845133024
2014-05-13,63.2239,63.2862,63.0874,63.1378,15072.510662328
2014-05-14,62.9212,63.3565,62.8707,62.9024,9057.658989568
2014-05-15,62.8707,62.8707,62.0438,62.3237,8790.7815371968
2014-05-16,62.3573,62.4266,62.0339,62.203,7905.233627056
2014-05-19,62.2367,62.5117,62.2367,62.4711,7581.745806
2014-05-20,62.1931,62.2871,61.6036,61.8627,25020.772059241
2014-05-21,61.9072,62.2436,61.9072,62.2198,8975.7761348632
2014-05-22,62.2782,62.48,62.1931,62.4365,29960.02672699
2014-05-23,62.4187,62.7906,62.4187,62.7748,6417.1896501984
2014-05-27,63.034,63.4247,63.0241,63.1477,7968.9202918264
2014-05-28,63.2239,63.2961,63.0775,63.1814,36477.295421827
2014-05-29,63.4069,63.4247,63.2427,63.4247,24130.169651896
2014-05-30,63.4069,63.4415,63.1903,63.4415,82656.192777012
2014-06-02,63.6928,63.7452,63.3475,63.7284,31136.713676081
2014-06-03,63.6166,63.6829,63.4168,63.6087,51904.631787876
2014-06-04,63.3723,63.6582,63.3129,63.5711,20028.95062057
2014-06-05,63.5454,64.2487,63.5454,64.223,9021.2666096992
2014-06-06,64.4673,64.7789,64.2764,64.7789,16325.015069479
2014-06-09,64.77,64.9788,64.682,64.9412,5966.3284996016
2014-06-10,64.7522,64.7522,64.4298,64.7255,9431.691782664
2014-06-11,64.1775,64.405,64.1706,64.2843,31437.961709439
2014-06-12,64.3338,64.3338,63.6334,63.6334,5098.9767793952
2014-06-13,63.7531,64.0845,63.6928,63.7452,8493.5771016016
2014-06-16,63.7531,63.8412,63.5889,63.7531,10362.730167641
2014-06-17,63.7195,63.8995,63.6255,63.8491,10163.582977803
2014-06-18,63.7106,64.2764,63.7027,64.2764,14622.660411172
2014-06-19,64.6207,64.6207,64.3516,64.4673,18892.699649111
2014-06-20,64.77,64.77,64.5524,64.7354,10616.465927282
2014-06-23,64.588,64.588,64.1449,64.223,32292.171736915
2014-06-24,64.2843,64.3803,63.8105,63.9045,423448.59046063
2014-06-25,63.6592,64.0548,63.6592,64.0113,8485.4899060752
2014-06-26,64.2042,64.2042,63.6176,63.9599,11836.621552327
2014-06-27,63.765,64.0212,63.765,64.0212,10898.506871265
2014-06-30,63.951,64.0717,63.853,63.9599,63539.073452043
2014-07-01,64.0717,64.4594,64.0717,64.3971,6462.6801250344
2014-07-02,64.222,64.2843,64.1686,64.1686,8658.353710452
2014-07-03,64.591,64.6523,64.3971,64.6088,17279.304141594
2014-07-07,64.4317,64.4416,64.0291,64.1073,10978.367927088
2014-07-08,64.0113,64.0113,63.4484,63.6087,21126.787413279
2014-07-09,63.765,63.8441,63.58,63.765,30438.182162488
2014-07-10,62.8084,63.2922,62.6858,63.0983,35513.908254745
2014-07-11,63.2476,63.4405,63.0983,63.4316,31010.351245981
2014-07-14,63.6948,64.0212,63.6948,63.853,4341.813098236
2014-07-15,63.7462,63.8194,63.5612,63.7126,8535.0239786744
2014-07-16,64.0469,64.1765,63.9668,64.1073,17406.677471135
2014-07-17,63.8956,63.9836,63.21,63.2922,23931.022462058
2014-07-18,63.5543,63.7393,63.3357,63.6849,36227.60325995
2014-07-21,63.5543,63.6344,63.2476,63.5711,5342.603544628
2014-07-22,63.8441,64.0291,63.7393,63.8689,18143.623163478
2014-07-23,63.8283,63.9421,63.7551,63.7838,4759.3145672864
2014-07-24,64.135,64.135,63.6404,63.7126,17623.009951466
2014-07-25,63.7838,63.7838,63.4148,63.4761,24321.229646207
2014-07-28,63.5187,63.5187,63.0983,63.3357,19104.988531679
2014-07-29,63.485,63.485,62.8084,62.8084,4467.1646288952
2014-07-30,62.8084,62.9034,62.4573,62.6858,378059.20556871
2014-07-31,62.3267,62.387,61.5185,61.5185,60966.334375207
2014-08-01,61.1416,61.6065,61.0437,61.2712,101880.46744271
2014-08-04,61.3523,61.5343,61.1416,61.5185,57327.096388327
2014-08-05,60.9823,61.4215,60.7627,60.9032,12194.47995437
2014-08-06,60.4373,60.8745,60.3947,60.6856,35172.224243754
2014-08-07,60.8072,60.9823,60.3947,60.5174,15243.352667823
2014-08-08,60.5777,61.1505,60.4373,61.1416,49818.135342065
2014-08-11,61.5086,61.746,61.4116,61.561,55272.948724622
2014-08-12,61.5264,61.657,61.3938,61.5264,19735.789782738
2014-08-13,61.6313,61.9043,61.6313,61.8598,3859.6140649744
2014-08-14,61.9043,62.1941,61.9043,62.1763,4422.6850535
2014-08-15,62.4929,62.4998,61.7905,62.025,11456.523362586
2014-08-18,62.6769,62.7738,62.476,62.7046,7845.5905600488
2014-08-19,62.7985,63.1062,62.7738,63.0458,16348.265756618
2014-08-20,62.7204,63.2922,62.7204,63.2021,5828.8461756528
2014-08-21,63.1062,63.4484,63.1062,63.2555,32587.354373629
2014-08-22,62.9756,63.2743,62.8707,63.027,20199.792626066
2014-08-25,63.2189,63.4405,63.0983,63.3881,45085.104160239
2014-08-26,63.5543,63.5543,63.2387,63.2743,38432.374940334
