Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2014-10-01,1.6214,1.6251,1.6161,1.6183
2014-10-02,1.6183,1.6249,1.6112,1.6147
2014-10-03,1.6148,1.6158,1.5952,1.5975
2014-10-06,1.5968,1.6098,1.5953,1.608
2014-10-07,1.608,1.6128,1.6026,1.6096
2014-10-08,1.6097,1.6181,1.6032,1.6158
2014-10-09,1.6158,1.6226,1.6104,1.6119
2014-10-10,1.6119,1.6135,1.6009,1.606
2014-10-13,1.6066,1.6126,1.6051,1.6073
2014-10-14,1.6073,1.608,1.5896,1.5904
2014-10-15,1.5904,1.6069,1.5874,1.6
2014-10-16,1.6,1.6096,1.5941,1.6073
2014-10-17,1.6072,1.6125,1.6028,1.6088
2014-10-20,1.6093,1.6178,1.6079,1.6158
2014-10-21,1.6158,1.6184,1.6105,1.6117
2014-10-22,1.6117,1.6131,1.6012,1.6042
2014-10-23,1.6043,1.606,1.5995,1.6027
2014-10-24,1.6027,1.6097,1.6017,1.6086
2014-10-27,1.6093,1.6146,1.6086,1.6111
2014-10-28,1.6111,1.6182,1.6088,1.6134
2014-10-29,1.6134,1.6161,1.6001,1.6013
2014-10-30,1.6014,1.6038,1.5951,1.5993
2014-10-31,1.5994,1.6011,1.5943,1.5994
2014-11-03,1.5972,1.6017,1.5924,1.5976
2014-11-04,1.5976,1.6015,1.5965,1.6004
2014-11-05,1.6004,1.6021,1.5869,1.5959
2014-11-06,1.5959,1.6001,1.5823,1.5837
2014-11-07,1.5834,1.5886,1.579,1.5872
2014-11-10,1.5882,1.5917,1.584,1.5845
2014-11-11,1.5845,1.5943,1.5834,1.5917
2014-11-12,1.5917,1.594,1.5758,1.5766
2014-11-13,1.5766,1.5781,1.5694,1.5704
2014-11-14,1.5704,1.5708,1.5593,1.5671
2014-11-17,1.5666,1.5735,1.562,1.5634
2014-11-18,1.5634,1.5677,1.562,1.5621
2014-11-19,1.5621,1.572,1.559,1.5682
2014-11-20,1.5678,1.5734,1.5634,1.5693
2014-11-21,1.5688,1.5714,1.5627,1.5657
2014-11-24,1.5647,1.5713,1.5627,1.5702
2014-11-25,1.5702,1.5734,1.5647,1.5705
2014-11-26,1.5706,1.5804,1.5677,1.5793
2014-11-27,1.5792,1.5824,1.5715,1.572
2014-11-28,1.572,1.5727,1.5613,1.5637
2014-12-01,1.5632,1.5761,1.5585,1.5732
2014-12-02,1.5731,1.5741,1.563,1.5635
2014-12-03,1.5636,1.5717,1.5618,1.5681
2014-12-04,1.5681,1.5724,1.5643,1.5669
2014-12-05,1.5669,1.5693,1.5568,1.5571
2014-12-08,1.5564,1.5677,1.554,1.5653
2014-12-09,1.5653,1.5715,1.5624,1.5671
2014-12-10,1.5671,1.5717,1.5646,1.5715
2014-12-11,1.5714,1.5755,1.5651,1.5727
2014-12-12,1.5727,1.5745,1.5693,1.5717
2014-12-15,1.5727,1.5745,1.56,1.5643
2014-12-16,1.5642,1.5783,1.5611,1.5746
2014-12-17,1.5746,1.5747,1.5544,1.5568
2014-12-18,1.5568,1.5675,1.5548,1.5667
2014-12-19,1.5667,1.568,1.5604,1.5625
2014-12-22,1.5625,1.5665,1.5573,1.5583
2014-12-23,1.5583,1.5608,1.5488,1.5515
2014-12-24,1.5515,1.5565,1.5504,1.5559
2014-12-26,1.5556,1.5568,1.5537,1.5553
2014-12-29,1.5556,1.5585,1.5506,1.5509
2014-12-30,1.5513,1.5573,1.55,1.5558
2014-12-31,1.5559,1.5617,1.5548,1.5588
2015-01-02,1.5579,1.5583,1.5327,1.5333
2015-01-05,1.5282,1.5319,1.5203,1.5252
2015-01-06,1.5252,1.5274,1.5107,1.5139
2015-01-07,1.5142,1.5155,1.5057,1.5106
2015-01-08,1.5106,1.5117,1.5035,1.5079
2015-01-09,1.508,1.517,1.5076,1.5164
2015-01-12,1.5189,1.5189,1.5099,1.5165
2015-01-13,1.5165,1.5192,1.5078,1.5161
2015-01-14,1.5159,1.5268,1.5145,1.5232
2015-01-15,1.5232,1.5264,1.5148,1.5178
2015-01-16,1.5179,1.5233,1.5077,1.5156
2015-01-19,1.5132,1.5177,1.5097,1.5103
2015-01-20,1.5102,1.5198,1.5056,1.5147
2015-01-21,1.5148,1.5176,1.5078,1.5142
2015-01-22,1.5141,1.521,1.4971,1.5008
2015-01-23,1.5007,1.5034,1.495,1.4989
2015-01-26,1.5006,1.5101,1.4986,1.5081
2015-01-27,1.5081,1.5222,1.5058,1.5185
2015-01-28,1.5186,1.5217,1.5129,1.5145
2015-01-29,1.5145,1.516,1.5017,1.5068
2015-01-30,1.5068,1.5094,1.4988,1.5062
2015-02-02,1.5089,1.5089,1.5005,1.5024
2015-02-03,1.5024,1.5196,1.4988,1.5142
2015-02-04,1.5142,1.5249,1.5138,1.518
2015-02-05,1.518,1.5341,1.5167,1.5331
2015-02-06,1.5332,1.535,1.5209,1.5233
2015-02-09,1.5233,1.5265,1.52,1.5211
2015-02-10,1.5211,1.5274,1.5195,1.5253
2015-02-11,1.5253,1.5298,1.5217,1.5238
2015-02-12,1.5238,1.5413,1.5207,1.5379
2015-02-13,1.5379,1.542,1.5369,1.5401
2015-02-16,1.541,1.5438,1.5338,1.5356
2015-02-17,1.5356,1.5401,1.5314,1.5344
2015-02-18,1.5345,1.5477,1.534,1.5436
2015-02-19,1.5436,1.5463,1.5403,1.5414
2015-02-20,1.5414,1.5432,1.5342,1.5387
2015-02-23,1.5389,1.5473,1.5331,1.5453
2015-02-24,1.5454,1.5472,1.5401,1.5449
2015-02-25,1.5449,1.5537,1.5447,1.5526
2015-02-26,1.5526,1.5551,1.5393,1.5407
2015-02-27,1.5407,1.5457,1.5383,1.5437
2015-03-02,1.5425,1.5427,1.535,1.5357
2015-03-03,1.5357,1.5396,1.5343,1.5359
2015-03-04,1.5359,1.537,1.525,1.5262
2015-03-05,1.5262,1.5267,1.5214,1.525
2015-03-06,1.525,1.525,1.503,1.5048
2015-03-09,1.5058,1.5135,1.5049,1.5118
2015-03-10,1.5118,1.5119,1.5027,1.5066
2015-03-11,1.5066,1.5095,1.4893,1.4937
2015-03-12,1.4937,1.5025,1.4849,1.4887
2015-03-13,1.4886,1.4895,1.4698,1.4739
2015-03-16,1.4751,1.4851,1.4746,1.4823
2015-03-17,1.4823,1.4843,1.4722,1.4745
2015-03-18,1.4745,1.5141,1.4633,1.494
2015-03-19,1.494,1.5008,1.4689,1.4757
2015-03-20,1.4757,1.4989,1.4723,1.4963
2015-03-23,1.4959,1.4973,1.4839,1.4968
2015-03-24,1.4968,1.4984,1.4836,1.4845
2015-03-25,1.4845,1.4954,1.4832,1.4883
2015-03-26,1.4884,1.4994,1.4808,1.4848
2015-03-27,1.4848,1.4921,1.4797,1.4877
2015-03-30,1.489,1.4901,1.4754,1.4801
2015-03-31,1.48014,1.4871,1.47555,1.4826
2015-04-01,1.4826,1.4871,1.474,1.4828
2015-04-02,1.4828,1.4868,1.4779,1.4832
2015-04-03,1.4832,1.4945,1.4811,1.4913
2015-04-06,1.492,1.4981,1.4871,1.4891
2015-04-07,1.4891,1.4921,1.4803,1.4815
2015-04-08,1.4815,1.4973,1.4809,1.487
2015-04-09,1.487,1.4886,1.4685,1.4708
2015-04-10,1.4708,1.4725,1.4588,1.4647
2015-04-13,1.4631,1.4682,1.4567,1.4672
2015-04-14,1.4672,1.4802,1.4604,1.4776
2015-04-15,1.4777,1.4853,1.4701,1.4834
2015-04-16,1.4834,1.497,1.4813,1.4935
2015-04-17,1.4935,1.5053,1.4917,1.4966
2015-04-20,1.4968,1.4984,1.489,1.4904
2015-04-21,1.4903,1.4973,1.4857,1.4928
2015-04-22,1.4927,1.508,1.4914,1.5034
2015-04-23,1.5034,1.507,1.4961,1.5058
2015-04-24,1.5058,1.5185,1.5028,1.5178
2015-04-27,1.518,1.5262,1.5108,1.5229
2015-04-28,1.5228,1.5343,1.5177,1.5339
2015-04-29,1.5339,1.5498,1.5328,1.5429
2015-04-30,1.5429,1.5492,1.5304,1.5346
2015-05-01,1.5348,1.5397,1.5115,1.5149
2015-05-04,1.5141,1.5175,1.509,1.5124
2015-05-05,1.5124,1.5218,1.5091,1.5179
2015-05-06,1.518,1.5291,1.5151,1.5245
2015-05-07,1.5245,1.5447,1.5164,1.5417
2015-05-08,1.5417,1.5522,1.5356,1.5457
2015-05-11,1.5453,1.5612,1.5394,1.5585
2015-05-12,1.5585,1.5711,1.5558,1.567
